t_k,alpha_tk,nu_tk,r_t,V_irs
5.00000000,0.05174170,0.02666713,0.04089882,-0.02786810
5.00000000,0.05174170,0.02666713,0.01432737,-0.12973000
5.00000000,0.05174170,0.02666713,-0.01512118,-0.25525183
5.00000000,0.05174170,0.02666713,0.07583317,0.09141218
5.00000000,0.05174170,0.02666713,0.02881016,-0.07294413
5.00000000,0.05174170,0.02666713,0.01857194,-0.11276407
5.00000000,0.05174170,0.02666713,0.06879274,0.06862019
5.00000000,0.05174170,0.02666713,0.07322985,0.08305479
5.00000000,0.05174170,0.02666713,0.03075193,-0.06556421
5.00000000,0.05174170,0.02666713,0.07607921,0.09219782
5.00000000,0.05174170,0.02666713,0.10653979,0.18405273
5.00000000,0.05174170,0.02666713,0.08765334,0.12834493
5.00000000,0.05174170,0.02666713,0.08350377,0.11556611
5.00000000,0.05174170,0.02666713,0.06011862,0.03969533
5.00000000,0.05174170,0.02666713,0.03990901,-0.03148200
5.00000000,0.05174170,0.02666713,0.05025138,0.00562107
5.00000000,0.05174170,0.02666713,0.06349502,0.05106683
5.00000000,0.05174170,0.02666713,0.01820747,-0.11421020
5.00000000,0.05174170,0.02666713,0.03122450,-0.06377633
5.00000000,0.05174170,0.02666713,0.01366771,-0.13239126
5.00000000,0.05174170,0.02666713,0.05801346,0.03253162
5.00000000,0.05174170,0.02666713,0.05395651,0.01856479
5.00000000,0.05174170,0.02666713,0.03433584,-0.05208451
5.00000000,0.05174170,0.02666713,0.07362206,0.08431915
5.00000000,0.05174170,0.02666713,0.02388521,-0.09190662
5.00000000,0.05174170,0.02666713,0.03334579,-0.05579002
5.00000000,0.05174170,0.02666713,0.07255610,0.08087849
5.00000000,0.05174170,0.02666713,0.07651055,0.09357338
5.00000000,0.05174170,0.02666713,0.03052197,-0.06643536
5.00000000,0.05174170,0.02666713,0.05792961,0.03224513
5.00000000,0.05174170,0.02666713,0.03097315,-0.06472685
5.00000000,0.05174170,0.02666713,0.04647923,-0.00774401
5.00000000,0.05174170,0.02666713,0.05557743,0.02417077
5.00000000,0.05174170,0.02666713,0.06668506,0.06167859
5.00000000,0.05174170,0.02666713,0.06021009,0.04000529
5.00000000,0.05174170,0.02666713,0.05902616,0.03598486
5.00000000,0.05174170,0.02666713,0.02298125,-0.09542564
5.00000000,0.05174170,0.02666713,0.06209593,0.04637232
5.00000000,0.05174170,0.02666713,0.06643703,0.06085809
5.00000000,0.05174170,0.02666713,0.07011361,0.07294242
5.00000000,0.05174170,0.02666713,0.03255417,-0.05876287
5.00000000,0.05174170,0.02666713,0.07615774,0.09244843
5.00000000,0.05174170,0.02666713,0.01661484,-0.12055296
5.00000000,0.05174170,0.02666713,0.04025302,-0.03022445
5.00000000,0.05174170,0.02666713,0.04439440,-0.01521275
5.00000000,0.05174170,0.02666713,0.01807688,-0.11472885
5.00000000,0.05174170,0.02666713,0.04398928,-0.01667092
5.00000000,0.05174170,0.02666713,0.05764796,0.03128208
5.00000000,0.05174170,0.02666713,0.00305361,-0.17613768
5.00000000,0.05174170,0.02666713,0.04121650,-0.02671106
5.00000000,0.05174170,0.02666713,0.00511688,-0.16749569
5.00000000,0.05174170,0.02666713,0.10618368,0.18303848
5.00000000,0.05174170,0.02666713,0.05740823,0.03046156
5.00000000,0.05174170,0.02666713,0.05509721,0.02251348
5.00000000,0.05174170,0.02666713,0.05793043,0.03224794
5.00000000,0.05174170,0.02666713,0.06786253,0.06556336
5.00000000,0.05174170,0.02666713,0.07782628,0.09775551
5.00000000,0.05174170,0.02666713,0.01004621,-0.14712035
5.00000000,0.05174170,0.02666713,0.08668038,0.12536651
5.00000000,0.05174170,0.02666713,0.08496428,0.12008660
5.00000000,0.05174170,0.02666713,0.04997243,0.00463921
5.00000000,0.05174170,0.02666713,0.04857555,-0.00029307
5.00000000,0.05174170,0.02666713,-0.03100001,-0.32897573
5.00000000,0.05174170,0.02666713,0.01856803,-0.11277954
5.00000000,0.05174170,0.02666713,0.06557792,0.05801012
5.00000000,0.05174170,0.02666713,0.08375872,0.11635700
5.00000000,0.05174170,0.02666713,0.07117769,0.07640878
5.00000000,0.05174170,0.02666713,0.04972260,0.00375899
5.00000000,0.05174170,0.02666713,0.10309919,0.17419659
5.00000000,0.05174170,0.02666713,0.07854685,0.10003711
5.00000000,0.05174170,0.02666713,0.04123948,-0.02662739
5.00000000,0.05174170,0.02666713,0.10993232,0.19364726
5.00000000,0.05174170,0.02666713,0.02251007,-0.09726466
5.00000000,0.05174170,0.02666713,0.01249195,-0.13715110
5.00000000,0.05174170,0.02666713,0.04051203,-0.02927869
5.00000000,0.05174170,0.02666713,0.03151095,-0.06269415
5.00000000,0.05174170,0.02666713,0.04201003,-0.02382698
5.00000000,0.05174170,0.02666713,0.07302449,0.08239203
5.00000000,0.05174170,0.02666713,0.05083557,0.00767392
5.00000000,0.05174170,0.02666713,0.05152045,0.01007489
5.00000000,0.05174170,0.02666713,0.05331013,0.01631967
5.00000000,0.05174170,0.02666713,-0.00992137,-0.23205831
5.00000000,0.05174170,0.02666713,0.01133406,-0.14185937
5.00000000,0.05174170,0.02666713,0.04146656,-0.02580128
5.00000000,0.05174170,0.02666713,0.02926322,-0.07121739
5.00000000,0.05174170,0.02666713,0.04556060,-0.01102769
5.00000000,0.05174170,0.02666713,0.08918577,0.13301392
5.00000000,0.05174170,0.02666713,0.04975635,0.00387795
5.00000000,0.05174170,0.02666713,0.01648328,-0.12107860
5.00000000,0.05174170,0.02666713,0.03059201,-0.06616995
5.00000000,0.05174170,0.02666713,0.09735785,0.15746324
5.00000000,0.05174170,0.02666713,0.09260891,0.14334683
5.00000000,0.05174170,0.02666713,0.06763204,0.06480428
5.00000000,0.05174170,0.02666713,0.01007477,-0.14700341
5.00000000,0.05174170,0.02666713,0.05992331,0.03903308
5.00000000,0.05174170,0.02666713,0.06197380,0.04596138
5.00000000,0.05174170,0.02666713,0.05242279,0.01322871
5.00000000,0.05174170,0.02666713,0.03654115,-0.04388021
5.00000000,0.05174170,0.02666713,0.04207138,-0.02360436
5.00000000,0.05174170,0.02666713,0.03468235,-0.05079089
5.00000000,0.05174170,0.02666713,0.02120587,-0.10237210
5.00000000,0.05174170,0.02666713,0.08816867,0.12991804
5.00000000,0.05174170,0.02666713,0.07527048,0.08961272
5.00000000,0.05174170,0.02666713,0.04414345,-0.01611572
5.00000000,0.05174170,0.02666713,0.06113329,0.04312788
5.00000000,0.05174170,0.02666713,0.06213391,0.04650009
5.00000000,0.05174170,0.02666713,0.11421968,0.20559894
5.00000000,0.05174170,0.02666713,0.07501060,0.08878037
5.00000000,0.05174170,0.02666713,0.07400261,0.08554413
5.00000000,0.05174170,0.02666713,0.05275455,0.01438558
5.00000000,0.05174170,0.02666713,0.04015687,-0.03057580
5.00000000,0.05174170,0.02666713,0.08861461,0.13127687
5.00000000,0.05174170,0.02666713,0.06913593,0.06974526
5.00000000,0.05174170,0.02666713,0.02962020,-0.06985888
5.00000000,0.05174170,0.02666713,0.06384502,0.05223737
5.00000000,0.05174170,0.02666713,0.07407238,0.08576854
5.00000000,0.05174170,0.02666713,-0.00414809,-0.20683651
5.00000000,0.05174170,0.02666713,0.02714430,-0.07931872
5.00000000,0.05174170,0.02666713,0.06141560,0.04408059
5.00000000,0.05174170,0.02666713,0.00042185,-0.18725919
5.00000000,0.05174170,0.02666713,0.00464406,-0.16947012
5.00000000,0.05174170,0.02666713,0.04452927,-0.01472783
5.00000000,0.05174170,0.02666713,0.06484978,0.05558907
5.00000000,0.05174170,0.02666713,0.06608285,0.05968508
5.00000000,0.05174170,0.02666713,0.09393975,0.14732826
5.00000000,0.05174170,0.02666713,0.05393545,0.01849170
5.00000000,0.05174170,0.02666713,0.04180412,-0.02457450
5.00000000,0.05174170,0.02666713,0.01687818,-0.11950153
5.00000000,0.05174170,0.02666713,0.04148479,-0.02573498
5.00000000,0.05174170,0.02666713,0.07060948,0.07455950
5.00000000,0.05174170,0.02666713,0.07181464,0.07847708
5.00000000,0.05174170,0.02666713,0.05879833,0.03520914
5.00000000,0.05174170,0.02666713,0.06633169,0.06050936
5.00000000,0.05174170,0.02666713,0.08577919,0.12259806
5.00000000,0.05174170,0.02666713,0.05374899,0.01784458
5.00000000,0.05174170,0.02666713,0.08820417,0.13002628
5.00000000,0.05174170,0.02666713,0.03236412,-0.05947789
5.00000000,0.05174170,0.02666713,0.04978724,0.00398682
5.00000000,0.05174170,0.02666713,0.03891926,-0.03510925
5.00000000,0.05174170,0.02666713,0.07288087,0.08192823
5.00000000,0.05174170,0.02666713,0.02468832,-0.08879029
5.00000000,0.05174170,0.02666713,0.04316114,-0.01965856
5.00000000,0.05174170,0.02666713,0.00214948,-0.17994595
5.00000000,0.05174170,0.02666713,0.06759201,0.06467236
5.00000000,0.05174170,0.02666713,0.08499002,0.12016602
5.00000000,0.05174170,0.02666713,0.07602767,0.09203330
5.00000000,0.05174170,0.02666713,0.07341215,0.08364269
5.00000000,0.05174170,0.02666713,0.07412610,0.08594127
5.00000000,0.05174170,0.02666713,0.07040053,0.07387846
5.00000000,0.05174170,0.02666713,0.06812587,0.06642982
5.00000000,0.05174170,0.02666713,0.06984637,0.07206970
5.00000000,0.05174170,0.02666713,0.03425655,-0.05238078
5.00000000,0.05174170,0.02666713,0.04640312,-0.00801562
5.00000000,0.05174170,0.02666713,0.05361489,0.01737889
5.00000000,0.05174170,0.02666713,0.04278941,-0.02100269
5.00000000,0.05174170,0.02666713,0.00997273,-0.14742132
5.00000000,0.05174170,0.02666713,0.01880756,-0.11183021
5.00000000,0.05174170,0.02666713,0.05787451,0.03205678
5.00000000,0.05174170,0.02666713,0.07589614,0.09161335
5.00000000,0.05174170,0.02666713,0.05199083,0.01172027
5.00000000,0.05174170,0.02666713,0.12547156,0.23606601
5.00000000,0.05174170,0.02666713,0.02721428,-0.07905011
5.00000000,0.05174170,0.02666713,0.06360703,0.05144162
5.00000000,0.05174170,0.02666713,0.08617437,0.12381321
5.00000000,0.05174170,0.02666713,0.08016025,0.10512339
5.00000000,0.05174170,0.02666713,0.06921045,0.06998939
5.00000000,0.05174170,0.02666713,0.08028230,0.10550691
5.00000000,0.05174170,0.02666713,0.05321891,0.01600241
5.00000000,0.05174170,0.02666713,0.09608598,0.15370724
5.00000000,0.05174170,0.02666713,0.08595987,0.12315387
5.00000000,0.05174170,0.02666713,0.02901524,-0.07216213
5.00000000,0.05174170,0.02666713,0.06031700,0.04036744
5.00000000,0.05174170,0.02666713,0.01047975,-0.14534645
5.00000000,0.05174170,0.02666713,0.09232344,0.14249020
5.00000000,0.05174170,0.02666713,0.05772131,0.03153298
5.00000000,0.05174170,0.02666713,0.08770960,0.12851681
5.00000000,0.05174170,0.02666713,0.04882545,0.00059123
5.00000000,0.05174170,0.02666713,0.00224038,-0.17956245
5.00000000,0.05174170,0.02666713,0.12207272,0.22699804
5.00000000,0.05174170,0.02666713,0.05523746,0.02299780
5.00000000,0.05174170,0.02666713,0.02506901,-0.08731636
5.00000000,0.05174170,0.02666713,0.08229589,0.11180872
5.00000000,0.05174170,0.02666713,0.10603217,0.18260655
5.00000000,0.05174170,0.02666713,0.04634326,-0.00822931
5.00000000,0.05174170,0.02666713,0.04909519,0.00154479
5.00000000,0.05174170,0.02666713,0.05808971,0.03279211
5.00000000,0.05174170,0.02666713,0.02211531,-0.09880795
5.00000000,0.05174170,0.02666713,0.03332359,-0.05587329
5.00000000,0.05174170,0.02666713,0.09926055,0.16304877
5.00000000,0.05174170,0.02666713,0.04821614,-0.00156634
5.00000000,0.05174170,0.02666713,0.02940647,-0.07067203
5.00000000,0.05174170,0.02666713,0.03968705,-0.03229430
5.00000000,0.05174170,0.02666713,0.08035083,0.10572216
5.00000000,0.05174170,0.02666713,-0.00094979,-0.19309966
5.00000000,0.05174170,0.02666713,0.05853248,0.03430312
5.00000000,0.05174170,0.02666713,0.11740200,0.21434666
5.00000000,0.05174170,0.02666713,0.10590431,0.18224186
5.00000000,0.05174170,0.02666713,0.06702737,0.06280975
5.00000000,0.05174170,0.02666713,0.08684745,0.12587871
5.00000000,0.05174170,0.02666713,0.08659101,0.12509238
5.00000000,0.05174170,0.02666713,0.04838559,-0.00096581
5.00000000,0.05174170,0.02666713,0.07640330,0.09323155
5.00000000,0.05174170,0.02666713,0.09943807,0.16356788
5.00000000,0.05174170,0.02666713,0.01804080,-0.11487221
5.00000000,0.05174170,0.02666713,0.06711933,0.06311335
5.00000000,0.05174170,0.02666713,0.06138122,0.04396461
5.00000000,0.05174170,0.02666713,0.05449280,0.02042335
5.00000000,0.05174170,0.02666713,0.05213193,0.01221329
5.00000000,0.05174170,0.02666713,0.05791968,0.03221117
5.00000000,0.05174170,0.02666713,0.06015711,0.03982575
5.00000000,0.05174170,0.02666713,0.08157196,0.10954857
5.00000000,0.05174170,0.02666713,0.06444898,0.05425360
5.00000000,0.05174170,0.02666713,0.04699825,-0.00589377
5.00000000,0.05174170,0.02666713,0.02934341,-0.07091204
5.00000000,0.05174170,0.02666713,0.03914302,-0.03428804
5.00000000,0.05174170,0.02666713,0.05870625,0.03489543
5.00000000,0.05174170,0.02666713,0.03291283,-0.05741487
5.00000000,0.05174170,0.02666713,0.07696553,0.09502190
5.00000000,0.05174170,0.02666713,0.06321004,0.05011262
5.00000000,0.05174170,0.02666713,0.08223629,0.11162289
5.00000000,0.05174170,0.02666713,0.03470623,-0.05070178
5.00000000,0.05174170,0.02666713,0.02957952,-0.07001362
5.00000000,0.05174170,0.02666713,0.08203709,0.11100142
5.00000000,0.05174170,0.02666713,0.05520720,0.02289334
5.00000000,0.05174170,0.02666713,0.04634115,-0.00823682
5.00000000,0.05174170,0.02666713,0.07037297,0.07378861
5.00000000,0.05174170,0.02666713,0.06938065,0.07054666
5.00000000,0.05174170,0.02666713,0.01825409,-0.11402511
5.00000000,0.05174170,0.02666713,0.08866621,0.13143394
5.00000000,0.05174170,0.02666713,0.04079733,-0.02823802
5.00000000,0.05174170,0.02666713,0.09707630,0.15663334
5.00000000,0.05174170,0.02666713,0.01617979,-0.12229218
5.00000000,0.05174170,0.02666713,0.06020582,0.03999082
5.00000000,0.05174170,0.02666713,0.04679172,-0.00662957
5.00000000,0.05174170,0.02666713,-0.00093213,-0.19302428
5.00000000,0.05174170,0.02666713,0.06929422,0.07026370
5.00000000,0.05174170,0.02666713,0.00043583,-0.18719982
5.00000000,0.05174170,0.02666713,0.04396379,-0.01676274
5.00000000,0.05174170,0.02666713,0.08118956,0.10835220
5.00000000,0.05174170,0.02666713,0.03760717,-0.03993878
5.00000000,0.05174170,0.02666713,0.02764171,-0.07741112
5.00000000,0.05174170,0.02666713,0.07308491,0.08258709
5.00000000,0.05174170,0.02666713,0.04508777,-0.01272226
5.00000000,0.05174170,0.02666713,0.04093993,-0.02771830
5.00000000,0.05174170,0.02666713,0.08574209,0.12248390
5.00000000,0.05174170,0.02666713,0.02061373,-0.10469932
5.00000000,0.05174170,0.02666713,0.03948530,-0.03303318
5.00000000,0.05174170,0.02666713,0.07484736,0.08825708
5.00000000,0.05174170,0.02666713,0.01888921,-0.11150681
5.00000000,0.05174170,0.02666713,0.09908511,0.16253543
5.00000000,0.05174170,0.02666713,0.04595900,-0.00960216
5.00000000,0.05174170,0.02666713,0.07506284,0.08894773
5.00000000,0.05174170,0.02666713,0.07500704,0.08876896
5.00000000,0.05174170,0.02666713,0.04768062,-0.00346669
5.00000000,0.05174170,0.02666713,0.03896783,-0.03493096
5.00000000,0.05174170,0.02666713,0.05059596,0.00683248
5.00000000,0.05174170,0.02666713,0.07074694,0.07500726
5.00000000,0.05174170,0.02666713,0.02543659,-0.08589525
5.00000000,0.05174170,0.02666713,0.01965426,-0.10848134
5.00000000,0.05174170,0.02666713,0.09132113,0.13947518
5.00000000,0.05174170,0.02666713,0.03214523,-0.06030207
5.00000000,0.05174170,0.02666713,0.06118410,0.04329944
5.00000000,0.05174170,0.02666713,0.04634950,-0.00820703
5.00000000,0.05174170,0.02666713,0.04753188,-0.00399520
5.00000000,0.05174170,0.02666713,0.08988609,0.13513869
5.00000000,0.05174170,0.02666713,0.04947049,0.00286987
5.00000000,0.05174170,0.02666713,0.04222618,-0.02304288
5.00000000,0.05174170,0.02666713,0.04454916,-0.01465631
5.00000000,0.05174170,0.02666713,0.03831591,-0.03732707
5.00000000,0.05174170,0.02666713,0.03387231,-0.05381766
5.00000000,0.05174170,0.02666713,0.03842289,-0.03693347
5.00000000,0.05174170,0.02666713,0.09609474,0.15373316
5.00000000,0.05174170,0.02666713,0.07071507,0.07490344
5.00000000,0.05174170,0.02666713,0.04253630,-0.02191898
5.00000000,0.05174170,0.02666713,0.07791964,0.09805146
5.00000000,0.05174170,0.02666713,0.00941581,-0.14970498
5.00000000,0.05174170,0.02666713,0.08842709,0.13070575
5.00000000,0.05174170,0.02666713,0.08627979,0.12413706
5.00000000,0.05174170,0.02666713,0.11137831,0.19769968
5.00000000,0.05174170,0.02666713,0.07871687,0.10057458
5.00000000,0.05174170,0.02666713,0.06340149,0.05075379
5.00000000,0.05174170,0.02666713,0.08617271,0.12380811
5.00000000,0.05174170,0.02666713,0.03505316,-0.04940838
5.00000000,0.05174170,0.02666713,0.04119708,-0.02678174
5.00000000,0.05174170,0.02666713,0.05002848,0.00483658
5.00000000,0.05174170,0.02666713,0.08824584,0.13015334
5.00000000,0.05174170,0.02666713,0.02891789,-0.07253327
5.00000000,0.05174170,0.02666713,0.02608628,-0.08338822
5.00000000,0.05174170,0.02666713,0.05804949,0.03265474
5.00000000,0.05174170,0.02666713,0.07087618,0.07542799
5.00000000,0.05174170,0.02666713,0.03299257,-0.05711542
5.00000000,0.05174170,0.02666713,0.06961982,0.07132915
5.00000000,0.05174170,0.02666713,0.08823298,0.13011414
5.00000000,0.05174170,0.02666713,0.08375457,0.11634412
5.00000000,0.05174170,0.02666713,0.06116301,0.04322822
5.00000000,0.05174170,0.02666713,0.04932572,0.00235896
5.00000000,0.05174170,0.02666713,0.09802580,0.15942862
5.00000000,0.05174170,0.02666713,0.05215248,0.01228508
5.00000000,0.05174170,0.02666713,0.07681826,0.09455331
5.00000000,0.05174170,0.02666713,0.10396344,0.17668436
5.00000000,0.05174170,0.02666713,0.07401590,0.08558689
5.00000000,0.05174170,0.02666713,0.02515215,-0.08699479
5.00000000,0.05174170,0.02666713,0.01870053,-0.11225432
5.00000000,0.05174170,0.02666713,0.04380478,-0.01733571
5.00000000,0.05174170,0.02666713,0.07066201,0.07473062
5.00000000,0.05174170,0.02666713,0.06360286,0.05142768
5.00000000,0.05174170,0.02666713,0.11059824,0.19551625
5.00000000,0.05174170,0.02666713,0.06334340,0.05055931
5.00000000,0.05174170,0.02666713,0.04300979,-0.02020562
5.00000000,0.05174170,0.02666713,0.02151873,-0.10114462
5.00000000,0.05174170,0.02666713,0.08322058,0.11468669
5.00000000,0.05174170,0.02666713,0.05158007,0.01028359
5.00000000,0.05174170,0.02666713,0.01157728,-0.14086865
5.00000000,0.05174170,0.02666713,0.05233533,0.01292350
5.00000000,0.05174170,0.02666713,0.02518823,-0.08685523
5.00000000,0.05174170,0.02666713,0.04039117,-0.02971988
5.00000000,0.05174170,0.02666713,0.05190683,0.01142665
5.00000000,0.05174170,0.02666713,0.02760321,-0.07755865
5.00000000,0.05174170,0.02666713,0.03873817,-0.03577440
5.00000000,0.05174170,0.02666713,0.03189817,-0.06123315
5.00000000,0.05174170,0.02666713,0.03261366,-0.05853914
5.00000000,0.05174170,0.02666713,0.02486069,-0.08812265
5.00000000,0.05174170,0.02666713,0.03886776,-0.03529837
5.00000000,0.05174170,0.02666713,0.02788267,-0.07648832
5.00000000,0.05174170,0.02666713,0.06738422,0.06398736
5.00000000,0.05174170,0.02666713,0.05709646,0.02939336
5.00000000,0.05174170,0.02666713,0.08360133,0.11586882
5.00000000,0.05174170,0.02666713,0.10205466,0.17117907
5.00000000,0.05174170,0.02666713,0.06980402,0.07193128
5.00000000,0.05174170,0.02666713,0.06373090,0.05185587
5.00000000,0.05174170,0.02666713,0.07148437,0.07740525
5.00000000,0.05174170,0.02666713,0.06418429,0.05337052
5.00000000,0.05174170,0.02666713,0.05308038,0.01552035
5.00000000,0.05174170,0.02666713,0.05095967,0.00810944
5.00000000,0.05174170,0.02666713,0.02449670,-0.08953297
5.00000000,0.05174170,0.02666713,0.07411328,0.08590004
5.00000000,0.05174170,0.02666713,0.05090716,0.00792520
5.00000000,0.05174170,0.02666713,0.09039621,0.13668289
5.00000000,0.05174170,0.02666713,0.07614575,0.09241016
5.00000000,0.05174170,0.02666713,0.03504937,-0.04942250
5.00000000,0.05174170,0.02666713,0.08498737,0.12015786
5.00000000,0.05174170,0.02666713,-0.01654593,-0.26168701
5.00000000,0.05174170,0.02666713,0.10321528,0.17453121
5.00000000,0.05174170,0.02666713,0.01604921,-0.12281478
5.00000000,0.05174170,0.02666713,0.06494492,0.05590580
5.00000000,0.05174170,0.02666713,0.06313966,0.04987683
5.00000000,0.05174170,0.02666713,0.08170800,0.10997378
5.00000000,0.05174170,0.02666713,0.04297630,-0.02032668
5.00000000,0.05174170,0.02666713,-0.00547311,-0.21257647
5.00000000,0.05174170,0.02666713,0.04301388,-0.02019084
5.00000000,0.05174170,0.02666713,0.04589728,-0.00982290
5.00000000,0.05174170,0.02666713,-0.00290436,-0.20147486
5.00000000,0.05174170,0.02666713,0.05295163,0.01507214
5.00000000,0.05174170,0.02666713,0.02305184,-0.09515043
